date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:40	143961/143961	---M--	200	added ('OK')	application/pdf	etag:%22d8bd12-23259-51e8cac14b33c%22	https://perso.univ-rennes1.fr/coralie.renault/colle8.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle8.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:40	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/colle9.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle9.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:40	147894/147894	---M--	200	added ('OK')	application/pdf	etag:%22d8bd18-241b6-51e8caca41481%22	https://perso.univ-rennes1.fr/coralie.renault/colle10.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle10.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:41	143170/143170	---M--	200	added ('OK')	application/pdf	etag:%22d8bd1c-22f42-51e8cad04f5ca%22	https://perso.univ-rennes1.fr/coralie.renault/colle11.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle11.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:41	143923/143923	---M--	200	added ('OK')	application/pdf	etag:%224ef1e0-23233-51e8cad650fdf%22	https://perso.univ-rennes1.fr/coralie.renault/colle12.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle12.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:41	156158/156158	---M--	200	added ('OK')	application/pdf	etag:%224ef1e4-261fe-51e8cadd3c723%22	https://perso.univ-rennes1.fr/coralie.renault/colle13.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle13.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:41	181741/181741	---M--	200	added ('OK')	application/pdf	etag:%224ef1e8-2c5ed-51e8cae34b017%22	https://perso.univ-rennes1.fr/coralie.renault/colle14.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle14.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:42	168782/168782	---M--	200	added ('OK')	application/pdf	etag:%224ef1ec-2934e-51e8cae9fc617%22	https://perso.univ-rennes1.fr/coralie.renault/colle15.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle15.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:42	172430/172430	---M--	200	added ('OK')	application/pdf	etag:%224ef1ee-2a18e-51e8caed222ec%22	https://perso.univ-rennes1.fr/coralie.renault/colle16.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle16.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:42	164749/164749	---M--	200	added ('OK')	application/pdf	etag:%224ef1f4-2838d-51e8caf6b5fa2%22	https://perso.univ-rennes1.fr/coralie.renault/colle18.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle18.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:42	176302/176302	---M--	200	added ('OK')	application/pdf	etag:%221cfc6a1-2b0ae-51e8cafd78ee5%22	https://perso.univ-rennes1.fr/coralie.renault/colle19.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle19.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:42	151159/151159	---M--	200	added ('OK')	application/pdf	etag:%221cfc6a5-24e77-51e8cb03ba009%22	https://perso.univ-rennes1.fr/coralie.renault/colle20.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle20.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:43	141193/141193	---M--	200	added ('OK')	application/pdf	etag:%221cfc6a9-22789-51e8cb093bb38%22	https://perso.univ-rennes1.fr/coralie.renault/colle21.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle21.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:43	214056/214056	---M--	200	added ('OK')	application/pdf	etag:%221431f88-34428-51e8caa3b5979%22	https://perso.univ-rennes1.fr/coralie.renault/colle%201bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle%201bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:43	171833/171833	---M--	200	added ('OK')	application/pdf	etag:%221431f8c-29f39-51e8caa9633cc%22	https://perso.univ-rennes1.fr/coralie.renault/colle2bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle2bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:43	150462/150462	---M--	200	added ('OK')	application/pdf	etag:%221431f90-24bbe-51e8caaf27195%22	https://perso.univ-rennes1.fr/coralie.renault/colle3bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle3bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:44	164425/164425	---M--	200	added ('OK')	application/pdf	etag:%221431f92-28249-51e8cab26a681%22	https://perso.univ-rennes1.fr/coralie.renault/colle4bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle4bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:44	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/colle%205bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle%205bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:44	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/colle%206bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle%206bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:44	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/colle%207bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle%207bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:44	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/colle%208bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle%208bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:45	139070/139070	---M--	200	added ('OK')	application/pdf	etag:%22d8bd16-21f3e-51e8cac71fe8c%22	https://perso.univ-rennes1.fr/coralie.renault/colle9bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle9bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:45	148619/148619	---M--	200	added ('OK')	application/pdf	etag:%22d8bd1a-2448b-51e8cacd607e1%22	https://perso.univ-rennes1.fr/coralie.renault/colle10bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle10bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
